state,city,water_system,zip_code,zip_codes,pfas_type,concentration_ppt,epa_limit_ppt,exceeds_limit,population_served,system_size,pwsid
TX,CLEAR LAKE CITY WATER AUTHORITY,CLEAR LAKE CITY WATER AUTHORITY,77058,77058|77059|77062|77586|77598,PFOA,4.0,4.0,False,10000,L,TX1010056
TX,CLEAR LAKE CITY WATER AUTHORITY,CLEAR LAKE CITY WATER AUTHORITY,77058,77058|77059|77062|77586|77598,PFOS,6.7,4.0,True,10000,L,TX1010056
TX,COLLEGE MOUND SUD,COLLEGE MOUND SUD,75142,75142|75161|75169,PFBS,4.1,2000.0,False,3300,S,TX1290012
TX,COLLEGE MOUND SUD,COLLEGE MOUND SUD,75142,75142|75161|75169,PFHxS,3.4,10.0,False,3300,S,TX1290012
TX,COLLEGE MOUND SUD,COLLEGE MOUND SUD,75142,75142|75161|75169,PFOS,5.5,4.0,True,3300,S,TX1290012
TX,COMBINE WSC,COMBINE WSC,75159,75159,PFBS,5.4,2000.0,False,3300,S,TX0570039
TX,CONCHO RURAL WATER GRAPE CREEK,CONCHO RURAL WATER GRAPE CREEK,76901,76901,PFBS,13.9,2000.0,False,3300,S,TX2260008
TX,CONCHO RURAL WATER GRAPE CREEK,CONCHO RURAL WATER GRAPE CREEK,76901,76901,PFHxS,6.9,10.0,False,3300,S,TX2260008
TX,COPEVILLE SUD,COPEVILLE SUD,75121,75121|75173|75442,PFBS,4.7,2000.0,False,3300,S,TX0430029
TX,CREEDMOOR MAHA WSC,CREEDMOOR MAHA WSC,78610,78610|78616|78644|78719|78747,PFBS,5.3,2000.0,False,3300,S,TX2270008
TX,CREEDMOOR MAHA WSC,CREEDMOOR MAHA WSC,78610,78610|78616|78644|78719|78747,PFHxS,6.7,10.0,False,3300,S,TX2270008
TX,CROSS TIMBERS WSC,CROSS TIMBERS WSC,75028,75028|75077|76226,PFBS,3.6,2000.0,False,3300,S,TX0610020
TX,CROSS TIMBERS WSC,CROSS TIMBERS WSC,75028,75028|75077|76226,PFHxS,8.8,10.0,False,3300,S,TX0610020
TX,DALLAS WATER UTILITY,DALLAS WATER UTILITY,75201,75201|75202|75203|75204|75205|75206|75207|75208|75209|75210|75211|75212|75214|75215|75216|75217|75218|75219|75220|75223|75224|75225|75226|75227|75228|75229|75230|75231|75232|75233|75234|75235|75236|75237|75238|75240|75241|75242|75243|75244|75246|75247|75248|75249|75251|75252|75253|75254|75258|75270|75287|75390|75398,PFBS,7.6,2000.0,False,10000,L,TX0570004
TX,DALLAS WATER UTILITY,DALLAS WATER UTILITY,75201,75201|75202|75203|75204|75205|75206|75207|75208|75209|75210|75211|75212|75214|75215|75216|75217|75218|75219|75220|75223|75224|75225|75226|75227|75228|75229|75230|75231|75232|75233|75234|75235|75236|75237|75238|75240|75241|75242|75243|75244|75246|75247|75248|75249|75251|75252|75253|75254|75258|75270|75287|75390|75398,PFHxS,3.8,10.0,False,10000,L,TX0570004
TX,DALLAS WATER UTILITY,DALLAS WATER UTILITY,75201,75201|75202|75203|75204|75205|75206|75207|75208|75209|75210|75211|75212|75214|75215|75216|75217|75218|75219|75220|75223|75224|75225|75226|75227|75228|75229|75230|75231|75232|75233|75234|75235|75236|75237|75238|75240|75241|75242|75243|75244|75246|75247|75248|75249|75251|75252|75253|75254|75258|75270|75287|75390|75398,PFOA,6.3,4.0,True,10000,L,TX0570004
TX,DALLAS WATER UTILITY,DALLAS WATER UTILITY,75201,75201|75202|75203|75204|75205|75206|75207|75208|75209|75210|75211|75212|75214|75215|75216|75217|75218|75219|75220|75223|75224|75225|75226|75227|75228|75229|75230|75231|75232|75233|75234|75235|75236|75237|75238|75240|75241|75242|75243|75244|75246|75247|75248|75249|75251|75252|75253|75254|75258|75270|75287|75390|75398,PFOS,5.1,4.0,True,10000,L,TX0570004
TX,DENTON COUNTY FWSD 7 LANTANA,DENTON COUNTY FWSD 7 LANTANA,76226,76226,PFBS,3.2,2000.0,False,10000,L,TX0610228
TX,DYESS AIR FORCE BASE,DYESS AIR FORCE BASE,79607,79607,PFBS,7.1,2000.0,False,3300,S,TX2210013
TX,DYESS AIR FORCE BASE,DYESS AIR FORCE BASE,79607,79607,PFHxS,19.0,10.0,True,3300,S,TX2210013
TX,DYESS AIR FORCE BASE,DYESS AIR FORCE BASE,79607,79607,PFOA,6.2,4.0,True,3300,S,TX2210013
TX,DYESS AIR FORCE BASE,DYESS AIR FORCE BASE,79607,79607,PFOS,21.0,4.0,True,3300,S,TX2210013
TX,EAST BELL WSC,EAST BELL WSC,76501,76501|76519|76569|76656,PFBS,5.9,2000.0,False,3300,S,TX0140118
TX,EAST BELL WSC,EAST BELL WSC,76501,76501|76519|76569|76656,PFHxS,4.5,10.0,False,3300,S,TX0140118
TX,EAST FORK SUD,EAST FORK SUD,75089,75089|75098,PFBS,5.1,2000.0,False,10000,L,TX0430033
TX,EAST MONTANA WATER SYSTEM,EAST MONTANA WATER SYSTEM,79835,79835|79928|79938,PFBS,3.1,2000.0,False,3300,S,TX0710178
TX,EAST RIO HONDO WSC,EAST RIO HONDO WSC,78550,78550|78552|78578|78583|78586,PFBS,3.5,2000.0,False,10000,L,TX0310096
TX,EAST RIO HONDO WSC,EAST RIO HONDO WSC,78550,78550|78552|78578|78583|78586,PFHxS,4.5,10.0,False,10000,L,TX0310096
TX,EAST RIO HONDO WSC,EAST RIO HONDO WSC,78550,78550|78552|78578|78583|78586,PFOA,5.4,4.0,True,10000,L,TX0310096
TX,EAST RIO HONDO WSC,EAST RIO HONDO WSC,78550,78550|78552|78578|78583|78586,PFOS,5.6,4.0,True,10000,L,TX0310096
TX,ECTOR COUNTY UTILITY DISTRICT,ECTOR COUNTY UTILITY DISTRICT,79763,79763,PFBS,4.9,2000.0,False,10000,L,TX0680235
TX,ECTOR COUNTY UTILITY DISTRICT,ECTOR COUNTY UTILITY DISTRICT,79763,79763,PFHxS,5.4,10.0,False,10000,L,TX0680235
TX,EL JARDIN WSC,EL JARDIN WSC,,,PFBS,3.0,2000.0,False,3300,S,TX0310022
TX,EL JARDIN WSC,EL JARDIN WSC,,,PFHxS,3.9,10.0,False,3300,S,TX0310022
TX,EL JARDIN WSC,EL JARDIN WSC,,,PFOA,4.3,4.0,True,3300,S,TX0310022
TX,EL JARDIN WSC,EL JARDIN WSC,,,PFOS,4.6,4.0,True,3300,S,TX0310022
TX,EL PASO WATER UTILITIES PUBLIC SERVICE B,EL PASO WATER UTILITIES PUBLIC SERVICE B,79821,79821|79901|79902|79904|79912|79915|79924|79927|79935|79936|79938,PFBS,8.5,2000.0,False,10000,L,TX0710002
TX,EL PASO WATER UTILITIES PUBLIC SERVICE B,EL PASO WATER UTILITIES PUBLIC SERVICE B,79821,79821|79901|79902|79904|79912|79915|79924|79927|79935|79936|79938,PFHxS,5.5,10.0,False,10000,L,TX0710002
TX,EL PASO WATER UTILITIES PUBLIC SERVICE B,EL PASO WATER UTILITIES PUBLIC SERVICE B,79821,79821|79901|79902|79904|79912|79915|79924|79927|79935|79936|79938,PFOS,8.5,4.0,True,10000,L,TX0710002
TX,EULA WSC,EULA WSC,79510,79510,PFBS,5.9,2000.0,False,3300,S,TX0300005
TX,EULA WSC,EULA WSC,79510,79510,PFHxS,21.3,10.0,True,3300,S,TX0300005
TX,EULA WSC,EULA WSC,79510,79510,PFOA,6.2,4.0,True,3300,S,TX0300005
TX,EULA WSC,EULA WSC,79510,79510,PFOS,20.0,4.0,True,3300,S,TX0300005
TX,EXXON MOBIL BAYTOWN REFINERY,EXXON MOBIL BAYTOWN REFINERY,77520,77520,PFBS,7.0,2000.0,False,3300,S,TX1011562
TX,EXXON MOBIL BAYTOWN REFINERY,EXXON MOBIL BAYTOWN REFINERY,77520,77520,PFHxS,3.2,10.0,False,3300,S,TX1011562
TX,FILES VALLEY WSC,FILES VALLEY WSC,76055,76055|76645,PFBS,3.0,2000.0,False,3300,S,TX1090035
TX,FORNEY LAKE WSC,FORNEY LAKE WSC,75126,75126,PFBS,3.3,2000.0,False,3300,S,TX1290014
TX,FORT BEND COUNTY MUD 118,FORT BEND COUNTY MUD 118,77406,77406|77407|77469,PFBS,3.2,2000.0,False,3300,S,TX0790366
TX,FORT BEND COUNTY MUD 118,FORT BEND COUNTY MUD 118,77406,77406|77407|77469,PFHxS,3.1,10.0,False,3300,S,TX0790366
TX,FORT BEND COUNTY MUD 122,FORT BEND COUNTY MUD 122,77407,77407,PFBS,3.6,2000.0,False,3300,S,TX0790416
TX,FORT BEND COUNTY MUD 122,FORT BEND COUNTY MUD 122,77407,77407,PFHxS,3.7,10.0,False,3300,S,TX0790416
TX,FORT BEND COUNTY MUD 133,FORT BEND COUNTY MUD 133,77406,77406,PFBS,4.2,2000.0,False,3300,S,TX0790444
TX,FORT BEND COUNTY MUD 133,FORT BEND COUNTY MUD 133,77406,77406,PFHxS,3.9,10.0,False,3300,S,TX0790444
TX,FORT BEND COUNTY MUD 133,FORT BEND COUNTY MUD 133,77406,77406,PFOS,4.6,4.0,True,3300,S,TX0790444
TX,FORT BEND COUNTY MUD 142,FORT BEND COUNTY MUD 142,77406,77406|77407|77441|77450|77469|77494,PFBS,4.0,2000.0,False,3300,S,TX0790429
TX,FORT BEND COUNTY MUD 142,FORT BEND COUNTY MUD 142,77406,77406|77407|77441|77450|77469|77494,PFHxS,3.8,10.0,False,3300,S,TX0790429
TX,FORT BEND COUNTY MUD 142,FORT BEND COUNTY MUD 142,77406,77406|77407|77441|77450|77469|77494,PFOS,4.2,4.0,True,3300,S,TX0790429
TX,FORT BEND COUNTY MUD 165,FORT BEND COUNTY MUD 165,77407,77407,PFHxS,3.0,10.0,False,3300,S,TX0790470
TX,FORT BEND COUNTY MUD 165,FORT BEND COUNTY MUD 165,77407,77407,PFOS,4.2,4.0,True,3300,S,TX0790470
TX,FORT BEND COUNTY MUD 34,FORT BEND COUNTY MUD 34,77494,77494,PFBS,3.3,2000.0,False,3300,S,TX0790200
TX,FORT BEND COUNTY MUD 41,FORT BEND COUNTY MUD 41,77498,77498,PFBS,4.5,2000.0,False,3300,S,TX0790229
TX,FORT BEND COUNTY MUD 41,FORT BEND COUNTY MUD 41,77498,77498,PFHxS,4.0,10.0,False,3300,S,TX0790229
TX,FORT BEND COUNTY MUD 41,FORT BEND COUNTY MUD 41,77498,77498,PFOS,4.0,4.0,False,3300,S,TX0790229
TX,FORT BEND COUNTY WCID 2,FORT BEND COUNTY WCID 2,77477,77477,PFBS,3.1,2000.0,False,10000,L,TX0790004
TX,FORT BLISS MAIN POST AREA,FORT BLISS MAIN POST AREA,79904,79904|79906|79908|79916|79918|79930,PFHxS,3.7,10.0,False,10000,L,TX0710020
TX,FRISCO WEST WCID,FRISCO WEST WCID,75068,75068,PFBS,3.1,2000.0,False,3300,S,TX0610253
TX,G M WSC,G M WSC,75930,75930|75948|75959|75968|75972,PFBS,15.1,2000.0,False,3300,S,TX2020067
TX,GALVESTON COUNTY WCID 1,GALVESTON COUNTY WCID 1,77539,77539,PFBS,3.8,2000.0,False,10000,L,TX0840001
TX,GALVESTON COUNTY WCID 12,GALVESTON COUNTY WCID 12,77565,77565,PFBS,3.9,2000.0,False,3300,S,TX0840031
TX,GALVESTON COUNTY WCID 8,GALVESTON COUNTY WCID 8,77553,77553,PFBS,4.5,2000.0,False,3300,S,TX0840009
TX,GASTONIA SCURRY SUD,GASTONIA SCURRY SUD,75114,75114|75142|75158|75160,PFBS,3.5,2000.0,False,3300,S,TX1290015
TX,GASTONIA SCURRY SUD,GASTONIA SCURRY SUD,75114,75114|75142|75158|75160,PFHxS,3.1,10.0,False,3300,S,TX1290015
TX,GASTONIA SCURRY SUD,GASTONIA SCURRY SUD,75114,75114|75142|75158|75160,PFOS,4.3,4.0,True,3300,S,TX1290015
TX,GBRA CALHOUN COUNTY RURAL WATER SYSTEM,GBRA CALHOUN COUNTY RURAL WATER SYSTEM,77979,77979,PFBS,5.4,2000.0,False,3300,S,TX0290007
TX,GBRA CALHOUN COUNTY RURAL WATER SYSTEM,GBRA CALHOUN COUNTY RURAL WATER SYSTEM,77979,77979,PFHxS,4.7,10.0,False,3300,S,TX0290007
TX,GBRA CALHOUN COUNTY RURAL WATER SYSTEM,GBRA CALHOUN COUNTY RURAL WATER SYSTEM,77979,77979,PFOA,4.8,4.0,True,3300,S,TX0290007
TX,GBRA CALHOUN COUNTY RURAL WATER SYSTEM,GBRA CALHOUN COUNTY RURAL WATER SYSTEM,77979,77979,PFOS,5.0,4.0,True,3300,S,TX0290007
TX,GOFORTH SUD,GOFORTH SUD,78610,78610|78640|78644,PFBS,7.2,2000.0,False,10000,L,TX1050019
TX,GOODFELLOW AIR FORCE BASE,GOODFELLOW AIR FORCE BASE,76908,76908,PFBS,7.6,2000.0,False,3300,S,TX2260027
TX,GOODFELLOW AIR FORCE BASE,GOODFELLOW AIR FORCE BASE,76908,76908,PFHxS,9.2,10.0,False,3300,S,TX2260027
TX,HARLETON WSC,HARLETON WSC,75640,75640|75651|75657|75661,PFBS,4.8,2000.0,False,3300,S,TX1020074
TX,HARRIS COUNTY FWSD 51,HARRIS COUNTY FWSD 51,77015,77015|77049,PFBS,3.5,2000.0,False,10000,L,TX1010238
TX,HARRIS COUNTY MUD 102,HARRIS COUNTY MUD 102,77084,77084,PFBS,4.6,2000.0,False,10000,L,TX1010503
TX,HARRIS COUNTY MUD 102,HARRIS COUNTY MUD 102,77084,77084,PFHxS,3.6,10.0,False,10000,L,TX1010503
TX,HARRIS COUNTY MUD 119,HARRIS COUNTY MUD 119,77088,77088,PFOA,4.0,4.0,False,3300,S,TX1010626
TX,HARRIS COUNTY MUD 130,HARRIS COUNTY MUD 130,77041,77041,PFBS,3.0,2000.0,False,3300,S,TX1012097
TX,HARRIS COUNTY MUD 148 KINGSLAKE,HARRIS COUNTY MUD 148 KINGSLAKE,77066,77066,PFBS,4.6,2000.0,False,3300,S,TX1010938
TX,HARRIS COUNTY MUD 157,HARRIS COUNTY MUD 157,77433,77433|77449,PFBS,4.3,2000.0,False,10000,L,TX1011430
TX,HARRIS COUNTY MUD 157,HARRIS COUNTY MUD 157,77433,77433|77449,PFHxS,3.7,10.0,False,10000,L,TX1011430
TX,HARRIS COUNTY MUD 179,HARRIS COUNTY MUD 179,77095,77095,PFHxS,3.1,10.0,False,3300,S,TX1011848
TX,HARRIS COUNTY MUD 183,HARRIS COUNTY MUD 183,77084,77084,PFHxS,3.1,10.0,False,3300,S,TX1011824
TX,HARRIS COUNTY MUD 185,HARRIS COUNTY MUD 185,77084,77084,PFBS,4.3,2000.0,False,3300,S,TX1011914
TX,HARRIS COUNTY MUD 185,HARRIS COUNTY MUD 185,77084,77084,PFHxS,3.4,10.0,False,3300,S,TX1011914
TX,HARRIS COUNTY MUD 186,HARRIS COUNTY MUD 186,77095,77095,PFBS,3.2,2000.0,False,3300,S,TX1012214
TX,HARRIS COUNTY MUD 196,HARRIS COUNTY MUD 196,77095,77095,PFBS,3.7,2000.0,False,3300,S,TX1013002
TX,HARRIS COUNTY MUD 196,HARRIS COUNTY MUD 196,77095,77095,PFHxS,3.4,10.0,False,3300,S,TX1013002
TX,HARRIS COUNTY MUD 230,HARRIS COUNTY MUD 230,77070,77070,PFBS,4.3,2000.0,False,3300,S,TX1012740
TX,HARRIS COUNTY MUD 285,HARRIS COUNTY MUD 285,77015,77015|77049,PFBS,4.3,2000.0,False,10000,L,TX1012677
TX,HARRIS COUNTY MUD 285,HARRIS COUNTY MUD 285,77015,77015|77049,PFHxS,4.0,10.0,False,10000,L,TX1012677
TX,HARRIS COUNTY MUD 370,HARRIS COUNTY MUD 370,77041,77041,PFBS,3.4,2000.0,False,3300,S,TX1013113
TX,HARRIS COUNTY MUD 412,HARRIS COUNTY MUD 412,77044,77044,PFBS,3.0,2000.0,False,3300,S,TX1013354
TX,HARRIS COUNTY MUD 53,HARRIS COUNTY MUD 53,77015,77015|77530,PFBS,3.8,2000.0,False,10000,L,TX1010720
TX,HARRIS COUNTY MUD 53,HARRIS COUNTY MUD 53,77015,77015|77530,PFHxS,4.0,10.0,False,10000,L,TX1010720
TX,HARRIS COUNTY MUD 55 HERITAGE PARK,HARRIS COUNTY MUD 55 HERITAGE PARK,77546,77546,PFBS,3.0,2000.0,False,10000,L,TX1010678
TX,HARRIS COUNTY MUD 6 CARRIAGE LANE,HARRIS COUNTY MUD 6 CARRIAGE LANE,77064,77064,PFBS,3.7,2000.0,False,3300,S,TX1010496
TX,HARRIS COUNTY MUD 6 CARRIAGE LANE,HARRIS COUNTY MUD 6 CARRIAGE LANE,77064,77064,PFHxS,3.6,10.0,False,3300,S,TX1010496
TX,HARRIS COUNTY MUD 70,HARRIS COUNTY MUD 70,77443,77443,PFBS,3.4,2000.0,False,3300,S,TX1011690
TX,HARRIS COUNTY MUD 70,HARRIS COUNTY MUD 70,77443,77443,PFHxS,3.4,10.0,False,3300,S,TX1011690
TX,HARRIS COUNTY MUD 8,HARRIS COUNTY MUD 8,77015,77015,PFBS,4.5,2000.0,False,3300,S,TX1010712
TX,HARRIS COUNTY MUD 8,HARRIS COUNTY MUD 8,77015,77015,PFHxS,4.3,10.0,False,3300,S,TX1010712
TX,HARRIS COUNTY MUD 8,HARRIS COUNTY MUD 8,77015,77015,PFOS,4.6,4.0,True,3300,S,TX1010712
TX,HARRIS COUNTY WCID 1,HARRIS COUNTY WCID 1,77562,77562,PFBS,4.3,2000.0,False,3300,S,TX1010159
TX,HARRIS COUNTY WCID 1,HARRIS COUNTY WCID 1,77562,77562,PFHxS,4.3,10.0,False,3300,S,TX1010159
TX,HARRIS COUNTY WCID 1,HARRIS COUNTY WCID 1,77562,77562,PFOS,5.5,4.0,True,3300,S,TX1010159
TX,HARRIS COUNTY WCID 116,HARRIS COUNTY WCID 116,77069,77069,PFBS,3.1,2000.0,False,3300,S,TX1010507
TX,HARRIS COUNTY WCID 119,HARRIS COUNTY WCID 119,77070,77070|77379,PFBS,4.3,2000.0,False,3300,S,TX1010509
TX,HARRIS COUNTY WCID 161,HARRIS COUNTY WCID 161,77059,77059,PFBS,3.7,2000.0,False,3300,S,TX1013612
TX,HARRIS COUNTY WCID 161,HARRIS COUNTY WCID 161,77059,77059,PFHxS,3.7,10.0,False,3300,S,TX1013612
TX,HARRIS COUNTY WCID 36,HARRIS COUNTY WCID 36,77015,77015,PFBS,3.0,2000.0,False,10000,L,TX1010239
TX,HARRIS COUNTY WCID 36,HARRIS COUNTY WCID 36,77015,77015,PFOS,4.0,4.0,False,10000,L,TX1010239
TX,HAWLEY WSC,HAWLEY WSC,79525,79525,PFBS,9.5,2000.0,False,3300,S,TX1270006
TX,HAWLEY WSC,HAWLEY WSC,79525,79525,PFHxS,36.4,10.0,True,3300,S,TX1270006
TX,HAWLEY WSC,HAWLEY WSC,79525,79525,PFOA,8.8,4.0,True,3300,S,TX1270006
TX,HAWLEY WSC,HAWLEY WSC,79525,79525,PFOS,32.3,4.0,True,3300,S,TX1270006
TX,HEATHERLOCH MUD,HEATHERLOCH MUD,77069,77069,PFBS,4.0,2000.0,False,3300,S,TX1010548
TX,HIGH POINT WATER SUPPLY CORPORATION,HIGH POINT WATER SUPPLY CORPORATION,75032,75032|75126|75160,PFHxS,3.0,10.0,False,3300,S,TX1290016
TX,HILL COUNTY WSC,HILL COUNTY WSC,76622,76622|76627|76645|76692,PFBS,3.4,2000.0,False,3300,S,TX1090041
TX,HOLIDAY ESTATES WATER,HOLIDAY ESTATES WATER,75169,75169,PFHxS,3.7,10.0,False,3300,S,TX1160028
TX,HOLIDAY ESTATES WATER,HOLIDAY ESTATES WATER,75169,75169,PFOS,4.0,4.0,False,3300,S,TX1160028
TX,HORSEPEN BAYOU MUD,HORSEPEN BAYOU MUD,77041,77041,PFBS,3.0,2000.0,False,3300,S,TX1011785
TX,INTERSTATE MUD,INTERSTATE MUD,77450,77450,PFBS,3.3,2000.0,False,3300,S,TX1012264
TX,INTERSTATE MUD,INTERSTATE MUD,77450,77450,PFHxS,3.1,10.0,False,3300,S,TX1012264
TX,JACKRABBIT ROAD PUD,JACKRABBIT ROAD PUD,77084,77084,PFBS,4.0,2000.0,False,3300,S,TX1010538
TX,JACKRABBIT ROAD PUD,JACKRABBIT ROAD PUD,77084,77084,PFHxS,3.4,10.0,False,3300,S,TX1010538
TX,JARRELL SCHWERTNER WSC,JARRELL SCHWERTNER WSC,76537,76537,PFBS,3.6,2000.0,False,3300,S,TX2460011
TX,JOHNSON COUNTY SUD,JOHNSON COUNTY SUD,76009,76009|76013|76028|76031|76033|76036|76044|76050|76058|76059|76061|76063|76065|76082|76084|76093|76097|76102|76107|76134|76161|76163|76636,PFBS,3.4,2000.0,False,10000,L,TX1260018
TX,JONAH WATER SUD,JONAH WATER SUD,76511,76511|76530|76537|76574|78626|78634|78664|78665,PFBS,9.3,2000.0,False,10000,L,TX2460022
TX,JONAH WATER SUD,JONAH WATER SUD,76511,76511|76530|76537|76574|78626|78634|78664|78665,PFHxS,5.6,10.0,False,10000,L,TX2460022
TX,JONAH WATER SUD,JONAH WATER SUD,76511,76511|76530|76537|76574|78626|78634|78664|78665,PFOA,5.1,4.0,True,10000,L,TX2460022
TX,JONAH WATER SUD,JONAH WATER SUD,76511,76511|76530|76537|76574|78626|78634|78664|78665,PFOS,5.7,4.0,True,10000,L,TX2460022
TX,KAUFMAN COUNTY MUD 11,KAUFMAN COUNTY MUD 11,75126,75126,PFBS,3.4,2000.0,False,3300,S,TX1290046
TX,KAUFMAN COUNTY MUD 14,KAUFMAN COUNTY MUD 14,75126,75126,PFBS,3.8,2000.0,False,3300,S,TX1290053
TX,KEMPNER WSC,KEMPNER WSC,76522,76522|76539|76549|76550|76571|78611,PFBS,3.6,2000.0,False,10000,L,TX1410028
TX,KINGSBRIDGE MUD,KINGSBRIDGE MUD,77498,77498,PFBS,3.2,2000.0,False,3300,S,TX0790158
TX,LAKE CITIES MUNICIPAL UTILITY AUTHORITY,LAKE CITIES MUNICIPAL UTILITY AUTHORITY,75065,75065,PFBS,4.2,2000.0,False,10000,L,TX0610029
TX,LAKE MUD,LAKE MUD,77521,77521,PFBS,3.3,2000.0,False,3300,S,TX1011741
TX,LAKES OF ROSEHILL WATER SYSTEM,LAKES OF ROSEHILL WATER SYSTEM,77429,77429,PFBS,3.2,2000.0,False,3300,S,TX1013050
TX,LAKES OF ROSEHILL WATER SYSTEM,LAKES OF ROSEHILL WATER SYSTEM,77429,77429,PFHxS,3.1,10.0,False,3300,S,TX1013050
TX,LANGHAM CREEK UTILITY DISTRICT,LANGHAM CREEK UTILITY DISTRICT,77084,77084|77095|77449,PFBS,3.7,2000.0,False,10000,L,TX1011249
TX,LANGHAM CREEK UTILITY DISTRICT,LANGHAM CREEK UTILITY DISTRICT,77084,77084|77095|77449,PFHxS,3.3,10.0,False,10000,L,TX1011249
TX,MACBEE SUD,MACBEE SUD,75169,75169,PFOS,5.1,4.0,True,3300,S,TX2340012
TX,MANVILLE WSC,MANVILLE WSC,76574,76574|76578|77388|78615|78621|78634|78653|78660|78664|78665|78681|78683|78691|78708|78709|78714|78723|78724|78725|78731|78746|78750|78753|78755|78758|78767|78768,PFBS,10.0,2000.0,False,10000,L,TX2270033
TX,MANVILLE WSC,MANVILLE WSC,76574,76574|76578|77388|78615|78621|78634|78653|78660|78664|78665|78681|78683|78691|78708|78709|78714|78723|78724|78725|78731|78746|78750|78753|78755|78758|78767|78768,PFHxS,7.0,10.0,False,10000,L,TX2270033
TX,MANVILLE WSC,MANVILLE WSC,76574,76574|76578|77388|78615|78621|78634|78653|78660|78664|78665|78681|78683|78691|78708|78709|78714|78723|78724|78725|78731|78746|78750|78753|78755|78758|78767|78768,PFNA,24.3,10.0,True,10000,L,TX2270033
TX,MANVILLE WSC,MANVILLE WSC,76574,76574|76578|77388|78615|78621|78634|78653|78660|78664|78665|78681|78683|78691|78708|78709|78714|78723|78724|78725|78731|78746|78750|78753|78755|78758|78767|78768,PFOA,5.9,4.0,True,10000,L,TX2270033
TX,MANVILLE WSC,MANVILLE WSC,76574,76574|76578|77388|78615|78621|78634|78653|78660|78664|78665|78681|78683|78691|78708|78709|78714|78723|78724|78725|78731|78746|78750|78753|78755|78758|78767|78768,PFOS,12.4,4.0,True,10000,L,TX2270033
TX,MILANO WSC,MILANO WSC,76556,76556|77836|77838|77857,PFBS,3.5,2000.0,False,3300,S,TX1660009
TX,MILLERSVIEW-DOOLE WSC,MILLERSVIEW-DOOLE WSC,,,PFBS,3.5,2000.0,False,3300,S,TX0480015
TX,MILLERSVIEW-DOOLE WSC,MILLERSVIEW-DOOLE WSC,,,PFHxS,4.1,10.0,False,3300,S,TX0480015
TX,MONTGOMERY COUNTY MUD 15,MONTGOMERY COUNTY MUD 15,77385,77385,PFBS,4.4,2000.0,False,3300,S,TX1700118
TX,MOUNTAIN PEAK SUD,MOUNTAIN PEAK SUD,75167,75167|76009|76050|76064|76065|76084,PFBS,3.4,2000.0,False,10000,L,TX0700042
TX,MOUNTAIN PEAK SUD,MOUNTAIN PEAK SUD,75167,75167|76009|76050|76064|76065|76084,PFOS,6.2,4.0,True,10000,L,TX0700042
TX,Montgomery Trace,Montgomery Trace,77316,77316,PFOA,4.8,4.0,True,10000,L,TX1700638
TX,NAVAL AIR STN JOINT RESERVE BASE,NAVAL AIR STN JOINT RESERVE BASE,76127,76127,PFBS,3.0,2000.0,False,3300,S,TX2200332
TX,NAVAL AIR STN JOINT RESERVE BASE,NAVAL AIR STN JOINT RESERVE BASE,76127,76127,PFHxS,9.3,10.0,False,3300,S,TX2200332
TX,NEVADA SUD,NEVADA SUD,75089,75089|75173,PFBS,3.5,2000.0,False,3300,S,TX0430053
TX,NEW BRAUNFELS UTILITIES,NEW BRAUNFELS UTILITIES,78130,78130|78132,PFHxS,3.7,10.0,False,10000,L,TX0460001
TX,NORTH ALAMO WSC,NORTH ALAMO WSC,78538,78538|78542|78549|78569|78570|78580|78589|78596,PFBS,3.0,2000.0,False,10000,L,TX1080029
TX,NORTH ALAMO WSC,NORTH ALAMO WSC,78538,78538|78542|78549|78569|78570|78580|78589|78596,PFHxS,3.4,10.0,False,10000,L,TX1080029
TX,OAK TRAIL SHORES,OAK TRAIL SHORES,76048,76048,PFHxS,3.6,10.0,False,3300,S,TX1110004
TX,OLMITO WSC,OLMITO WSC,78520,78520|78566|78575,PFHxS,3.6,10.0,False,3300,S,TX0310026
TX,OLMITO WSC,OLMITO WSC,78520,78520|78566|78575,PFOS,4.5,4.0,True,3300,S,TX0310026
TX,PARKWAY UTILITY DISTRICT,PARKWAY UTILITY DISTRICT,77044,77044,PFBS,3.1,2000.0,False,3300,S,TX1010750
TX,PASEO DEL ESTE MUD 1,PASEO DEL ESTE MUD 1,79928,79928,PFBS,3.6,2000.0,False,3300,S,TX0710186
TX,PECAN GROVE MUD,PECAN GROVE MUD,77406,77406,PFBS,4.5,2000.0,False,10000,L,TX0790132
TX,PECAN GROVE MUD,PECAN GROVE MUD,77406,77406,PFHxS,3.0,10.0,False,10000,L,TX0790132
TX,PINE TRAILS UTILITY,PINE TRAILS UTILITY,77049,77049,PFBS,3.7,2000.0,False,3300,S,TX1010535
TX,PINE TRAILS UTILITY,PINE TRAILS UTILITY,77049,77049,PFHxS,3.6,10.0,False,3300,S,TX1010535
TX,POTOSI WSC,POTOSI WSC,79510,79510|79562|79602,PFBS,6.1,2000.0,False,3300,S,TX2210008
TX,POTOSI WSC,POTOSI WSC,79510,79510|79562|79602,PFHxS,19.9,10.0,True,3300,S,TX2210008
TX,POTOSI WSC,POTOSI WSC,79510,79510|79562|79602,PFOA,6.7,4.0,True,3300,S,TX2210008
TX,POTOSI WSC,POTOSI WSC,79510,79510|79562|79602,PFOS,21.0,4.0,True,3300,S,TX2210008
